bal
81162.08
81162.08
81162.08
32966.0
32966.0
32966.0
32966.0
32966.0
32966.0
32966.0
32966.0
32966.0
104771.87
104771.87
104771.87
104771.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
68259.87
34357.84
34357.84
34357.84
34357.84
34357.84
60274.39
31050.95
44377.89
44377.89
44377.89
44377.89
44377.89
44377.89
44377.89
51882.22
51882.22
51882.22
51882.22
51882.22
40123.13
28955.73
28955.73
51882.22
43999.16
43999.16
43999.16
43999.16
43999.16
69474.36
107170.61
28955.73
28955.73
28955.73
28955.73
35703.21
89161.51999999999
89161.51999999999
89161.51999999999
89161.51999999999
87533.5
87533.5
87533.5
87533.5
87533.5
87533.5
87533.5
140652.4
39000.38
39000.38
39000.38
39000.38
39000.38
39000.38
39000.38
39000.38
44984.05
44984.05
44984.05
44984.05
44984.05
44984.05
44984.05
26286.31
26286.31
26286.31
26286.31
26286.31
51134.65
51134.65
51134.65
51134.65
51134.65
51134.65
151145.41
151145.41
151145.41
151145.41
33234.64
33234.64
33234.64
33234.64
33234.64
33234.64
33234.64
33234.64
33234.64
33234.64
31223.49
31223.49
31223.49
31223.49
39152.61
39152.61
39152.61
39152.61
104200.75
104200.75
33234.64
33234.64
33234.64
119399.34
51134.65
51134.65
51134.65
51134.65
51134.65
122612.69
56076.2
56076.2
56076.2
56076.2
26258.77
26258.77
26258.77
26258.77
26258.77
56076.2
34231.45
34231.45
34231.45
34231.45
34231.45
87533.5
31223.49
31223.49
31223.49
31223.49
31223.49
74261.23999999999
74261.23999999999
74261.23999999999
74261.23999999999
74261.23999999999
74261.23999999999
29932.66
29932.66
29932.66
29932.66
29932.66
29932.66
27009.23
27009.23
27009.23
27009.23
27009.23
27009.23
27009.23
27009.23
71870.81
71870.81
71870.81
71870.81
71870.81
71870.81
27032.26
27032.26
27032.26
27032.26
121347.82
121347.82
36994.94
36994.94
36994.94
36994.94
36994.94
121347.82
164023.94
164023.94
164023.94
164023.94
164023.94
164023.94
29899.3
29899.3
29899.3
29899.3
29899.3
29899.3
29899.3
29899.3
27577.82
27577.82
27577.82
27577.82
27577.82
27577.82
27577.82
27577.82
44719.58
44719.58
44719.58
44719.58
44719.58
74261.23999999999
74261.23999999999
74261.23999999999
30750.6
30750.6
30750.6
30750.6
30750.6
30750.6
30750.6
44233.9
140020.97999999998
140020.97999999998
140020.97999999998
66456.04999999999
35092.13
35092.13
35092.13
35092.13
36715.36
36715.36
36715.36
36715.36
36715.36
36715.36
36715.36
66456.04999999999
66456.04999999999
66456.04999999999
66456.04999999999
66456.04999999999
42085.75
42085.75
42085.75
42085.75
42085.75
42085.75
31139.19
31139.19
31139.19
31139.19
31139.19
43104.64
43104.64
43104.64
43104.64
43104.64
43104.64
43104.64
43104.64
43104.64
83448.76999999999
83448.76999999999
83448.76999999999
31139.19
83448.76999999999
83448.76999999999
61600.1
61600.1
61600.1
61600.1
61600.1
47466.69
47466.69
47466.69
47466.69
47466.69
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
136334.76
27466.59
27466.59
27466.59
27466.59
27466.59
27466.59
32017.72
32017.72
32017.72
39278.02
33561.759999999995
33561.759999999995
33561.759999999995
33561.759999999995
33561.759999999995
33561.759999999995
33561.759999999995
209727.42
209727.42
209727.42
209727.42
209727.42
209727.42
209727.42
209727.42
209727.42
209727.42
209727.42
151776.45
151776.45
151776.45
151776.45
151776.45
151776.45
23906.68
23906.68
23906.68
23906.68
23906.68
44071.75
44071.75
44071.75
44071.75
44071.75
179283.64
179283.64
179283.64
179283.64
179283.64
179283.64
179283.64
179283.64
179283.64
32934.41
32934.41
32934.41
32934.41
32934.41
42529.62
42529.62
42529.62
27030.51
27030.51
27030.51
27030.51
128033.35
128033.35
128033.35
128033.35
128033.35
158266.3
158266.3
158266.3
158266.3
158266.3
24990.73
24990.73
24990.73
24990.73
24990.73
54397.0
54397.0
54397.0
54397.0
54397.0
27759.98
27759.98
27759.98
27759.98
27759.98
27759.98
179283.64
179283.64
179283.64
27030.51
36879.37
36879.37
36879.37
36879.37
36879.37
36879.37
36879.37
190097.41
36879.37
36879.37
36879.37
36879.37
47222.0
47222.0
47222.0
47222.0
47222.0
53993.47
53993.47
190097.41
43307.39
43307.39
43307.39
43307.39
43307.39
29978.94
29978.94
29978.94
29978.94
29978.94
29978.94
29978.94
27759.98
27759.98
27759.98
27759.98
27759.98
190097.41
190097.41
190097.41
190097.41
190097.41
190097.41
102576.06
102576.06
102576.06
102576.06
102576.06
53993.47
53993.47
53993.47
53993.47
53993.47
53993.47
36879.37
36879.37
36879.37
186893.95
27545.04
27545.04
27545.04
27545.04
27545.04
58495.2
58495.2
58495.2
58495.2
58495.2
180002.58000000002
180002.58000000002
180002.58000000002
180002.58000000002
180002.58000000002
180002.58000000002
34731.64
34731.64
34731.64
89742.39
89742.39
89742.39
89742.39
89742.39
89742.39
89742.39
49165.89
49165.89
49165.89
49165.89
49165.89
49165.89
49165.89
52130.53999999999
52130.53999999999
52130.53999999999
52130.53999999999
52130.53999999999
52130.53999999999
52130.53999999999
52130.53999999999
52130.53999999999
52130.53999999999
52130.53999999999
57761.75
57761.75
57761.75
57761.75
57761.75
34545.63
34545.63
34545.63
34545.63
34545.63
34545.63
24024.42
24024.42
24024.42
24024.42
24024.42
52391.72
66131.56
66131.56
66131.56
66131.56
66131.56
66131.56
66131.56
170339.15000000002
170339.15000000002
170339.15000000002
170339.15000000002
170339.15000000002
134244.77000000002
134244.77000000002
134244.77000000002
134244.77000000002
134244.77000000002
170339.15000000002
45810.39
45810.39
45810.39
45810.39
45810.39
45810.39
45810.39
48474.08
48474.08
48474.08
48474.08
48474.08
48682.92
48682.92
48682.92
48682.92
48682.92
37376.93
37376.93
25074.65
25074.65
25074.65
25074.65
25074.65
25074.65
39306.3
39306.3
39306.3
39306.3
39306.3
37212.16
37212.16
37212.16
37212.16
37212.16
37376.93
37376.93
37376.93
37376.93
23884.45
23884.45
23884.45
23884.45
54965.12
54965.12
54965.12
54965.12
113136.14
113136.14
113136.14
113136.14
54965.12
54259.31
54259.31
54259.31
45130.64
45130.64
45130.64
45130.64
45130.64
45130.64
45130.64
115174.65
115174.65
115174.65
115174.65
115174.65
38119.6
38119.6
38119.6
38119.6
38119.6
115174.65
115174.65
115174.65
115174.65
38435.31
38435.31
38435.31
38435.31
74522.88
74522.88
63483.12
63483.12
63483.12
63483.12
63483.12
63483.12
63483.12
37371.97
37371.97
37371.97
37371.97
37371.97
37371.97
37371.97
37371.97
37371.97
110883.95
110883.95
110883.95
110883.95
110883.95
110883.95
29375.05
29375.05
29375.05
44105.59
44105.59
44105.59
59235.93
41783.22
41783.22
41783.22
41783.22
41783.22
61233.8
61233.8
61233.8
61233.8
61233.8
45196.03
45196.03
45196.03
45196.03
45196.03
45196.03
47520.07
47520.07
47520.07
47520.07
47520.07
73475.01
60145.01
60145.01
60145.01
60145.01
60145.01
60145.01
60145.01
60145.01
77293.53
77293.53
77293.53
77293.53
77293.53
80740.79999999999
80740.79999999999
80740.79999999999
80740.79999999999
80740.79999999999
29301.43
29301.43
59235.93
59235.93
59235.93
59235.93
44105.59
218046.78
218046.78
218046.78
218046.78
218046.78
162234.59000000003
162234.59000000003
162234.59000000003
162234.59000000003
162234.59000000003
37890.43
37890.43
37890.43
37890.43
222410.0
222410.0
222410.0
222410.0
222410.0
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
44559.36
44559.36
44559.36
44559.36
44559.36
44559.36
44559.36
72046.76
72046.76
72046.76
72046.76
72046.76
72046.76
72046.76
218046.78
218046.78
218046.78
42906.28999999999
57748.3
57748.3
57748.3
57748.3
57748.3
57748.3
42906.28999999999
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
218046.78
34151.78
34151.78
34151.78
34151.78
34151.78
42906.28999999999
42906.28999999999
42906.28999999999
42906.28999999999
42906.28999999999
42906.28999999999
42906.28999999999
42906.28999999999
42906.28999999999
218046.78
218046.78
218046.78
218046.78
218046.78
87989.76999999999
87989.76999999999
87989.76999999999
87989.76999999999
153813.59
153813.59
153813.59
153813.59
153813.59
153813.59
153813.59
45711.36
45711.36
45711.36
45711.36
45711.36
218046.78
218046.78
218046.78
32549.62
32549.62
220863.32
220863.32
220863.32
220863.32
45711.36
59061.02
59061.02
59061.02
59061.02
59061.02
59061.02
59061.02
34783.61
34783.61
34783.61
34783.61
34783.61
44267.27
44267.27
44267.27
44267.27
44267.27
49031.14
159232.34999999998
91312.91
91312.91
91312.91
91312.91
91312.91
91312.91
91312.91
91312.91
91312.91
160955.52999999997
160955.52999999997
160955.52999999997
160955.52999999997
160955.52999999997
160955.52999999997
160955.52999999997
160955.52999999997
92011.77
92011.77
92011.77
92011.77
92011.77
92011.77
92011.77
92011.77
92011.77
65889.68
26316.73
65889.68
70894.28
70894.28
70894.28
70894.28
70894.28
40909.64
40909.64
40909.64
26316.73
26316.73
26316.73
65889.68
65889.68
65889.68
26316.73
26316.73
26316.73
26316.73
26316.73
26316.73
37543.16
37543.16
47340.11
47340.11
47340.11
47340.11
47340.11
47340.11
47340.11
30693.0
56445.87
56445.87
56445.87
56445.87
56445.87
34510.48
34510.48
34510.48
34510.48
34510.48
34510.48
34510.48
224927.3
224927.3
224927.3
224927.3
224927.3
224927.3
49827.21
49827.21
49827.21
139030.2
49827.21
49827.21
49827.21
139030.2
139030.2
139030.2
139030.2
139030.2
139030.2
139030.2
139030.2
46670.26
46670.26
46670.26
46670.26
46670.26
46670.26
33347.63
33347.63
84794.29000000001
84794.29000000001
84794.29000000001
84794.29000000001
84794.29000000001
84794.29000000001
51056.06
51056.06
51056.06
61693.2
61693.2
61693.2
61693.2
61693.2
99965.01
99965.01
99965.01
99965.01
99965.01
28704.21
28704.21
28704.21
28704.21
28704.21
28704.21
28704.21
28704.21
28704.21
50003.83
50003.83
50003.83
50003.83
50003.83
31512.96
31512.96
31512.96
31512.96
31512.96
166466.90999999997
166466.90999999997
166466.90999999997
166466.90999999997
28732.4
28732.4
28732.4
28732.4
28732.4
28732.4
28732.4
30033.12
30033.12
30033.12
30033.12
30033.12
30033.12
44242.01
44242.01
44242.01
44242.01
44242.01
166466.90999999997
166466.90999999997
166466.90999999997
166466.90999999997
36263.38
36263.38
36263.38
36263.38
36263.38
56049.17999999999
56049.17999999999
56049.17999999999
56049.17999999999
33573.23
33573.23
33573.23
33573.23
33573.23
61693.2
61693.2
61693.2
48020.17
48020.17
48020.17
48020.17
48020.17
48020.17
48020.17
48020.17
50107.34
50107.34
50107.34
50107.34
50107.34
69551.63
50107.34
50107.34
50107.34
50107.34
99965.01
99965.01
99965.01
99965.01
166466.90999999997
166466.90999999997
166466.90999999997
166466.90999999997
33573.23
33573.23
33573.23
33573.23
33573.23
51421.86
51421.86
51421.86
51421.86
51421.86
51421.86
30011.01
30011.01
30011.01
30011.01
30011.01
29921.01
29921.01
29921.01
29921.01
29921.01
29921.01
29921.01
203281.81
203281.81
203281.81
52195.41
81747.92
81747.92
81747.92
42495.75
42495.75
42495.75
42495.75
37473.36
37473.36
87581.62
87581.62
87581.62
37473.36
37473.36
37473.36
37473.36
37473.36
28116.18
28116.18
28116.18
28116.18
28116.18
64796.35
64796.35
64796.35
64796.35
64796.35
84643.62
35999.8
35999.8
35999.8
35999.8
49736.52
49736.52
49736.52
49736.52
49736.52
49736.52
49736.52
35245.97
29444.0
29444.0
29444.0
29444.0
29444.0
53608.52
53608.52
35999.8
35999.8
35999.8
35999.8
35999.8
33745.49
33745.49
33745.49
101087.46
101087.46
101087.46
101087.46
101087.46
29444.0
29444.0
29444.0
29444.0
29444.0
29444.0
30367.17
30367.17
30367.17
30367.17
30367.17
186952.05
186952.05
203281.81
203281.81
203281.81
203281.81
203281.81
203281.81
203281.81
203281.81
203281.81
203281.81
203281.81
203281.81
203281.81
42495.75
42495.75
42495.75
42495.75
42495.75
35245.97
35245.97
35245.97
35245.97
227061.68
227061.68
227061.68
227061.68
227061.68
227061.68
227061.68
227061.68
227061.68
29568.68
29568.68
29568.68
29568.68
29568.68
81747.92
81747.92
81747.92
81747.92
81747.92
151281.82
151281.82
151281.82
151281.82
151281.82
101087.46
101087.46
101087.46
101087.46
81747.92
81747.92
81747.92
81747.92
81747.92
81747.92
81747.92
37473.36
37518.19
37518.19
37518.19
37518.19
37518.19
86291.01999999999
86291.01999999999
86291.01999999999
86291.01999999999
86291.01999999999
53608.52
53608.52
53608.52
53608.52
53608.52
53608.52
53608.52
53608.52
53608.52
37389.9
37389.9
37389.9
37389.9
37389.9
37389.9
212026.03
212026.03
212026.03
212026.03
212026.03
30768.11
30768.11
30768.11
30768.11
30768.11
30768.11
30768.11
88475.92
88475.92
88475.92
88475.92
88475.92
88475.92
35715.03
35715.03
158016.46000000002
158016.46000000002
158016.46000000002
158016.46000000002
158016.46000000002
73402.07
73402.07
73402.07
73402.07
73402.07
29439.18
29439.18
29439.18
29439.18
29439.18
30116.53
30116.53
30116.53
30116.53
30116.53
128892.29
128892.29
128892.29
128892.29
128892.29
128892.29
128892.29
27061.15
27061.15
27061.15
27061.15
27061.15
39626.15
39626.15
39626.15
39626.15
39626.15
48908.65
119780.33
119780.33
119780.33
119780.33
119780.33
119780.33
48603.84
123529.96
123529.96
123529.96
123529.96
123529.96
123529.96
48224.76
48224.76
48224.76
48224.76
48224.76
48224.76
48224.76
48224.76
48224.76
48224.76
48224.76
57493.67
57493.67
57493.67
57493.67
57493.67
57493.67
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
27093.48
37947.75
37947.75
37947.75
37947.75
37947.75
164535.2
164535.2
164535.2
164535.2
164535.2
164535.2
164535.2
46119.01
46119.01
46119.01
46119.01
46119.01
46119.01
46119.01
103608.93
43070.88
43070.88
43070.88
43070.88
43070.88
102157.94
102157.94
102157.94
102157.94
102157.94
168686.21000000002
168686.21000000002
168686.21000000002
81537.09
81537.09
81537.09
81537.09
81537.09
81537.09
81537.09
81537.09
102157.94
48738.8
48738.8
48738.8
48738.8
48738.8
38042.21
38042.21
27093.48
27093.48
33082.32
33082.32
33082.32
33082.32
26545.6
26545.6
26545.6
26545.6
26545.6
26545.6
26545.6
26545.6
26545.6
33786.619999999995
33786.619999999995
33786.619999999995
33786.619999999995
33786.619999999995
33786.619999999995
79738.98
79738.98
79738.98
29668.38
29668.38
29668.38
29668.38
29668.38
29668.38
29668.38
122661.95
122661.95
122661.95
122661.95
122661.95
122661.95
122661.95
122661.95
122661.95
122661.95
122661.95
122661.95
132386.99
132386.99
132386.99
132386.99
132386.99
132386.99
132386.99
132386.99
132386.99
132386.99
35723.35
35723.35
122661.95
122661.95
122661.95
122661.95
122661.95
122661.95
94231.42
94231.42
94231.42
94231.42
94231.42
35723.35
35723.35
35723.35
35723.35
35723.35
35723.35
35723.35
35723.35
35723.35
73116.54000000001
73116.54000000001
73116.54000000001
73116.54000000001
73116.54000000001
46751.52
46751.52
46751.52
46751.52
46751.52
27418.97
27418.97
101822.98
101822.98
101822.98
101822.98
101822.98
101822.98
101822.98
94231.42
94231.42
149308.28999999998
41224.84
41224.84
41224.84
41224.84
41224.84
42174.84
33975.68
33975.68
33975.68
98459.99
98459.99
98459.99
98459.99
98459.99
98459.99
27841.47
27841.47
27841.47
27841.47
27841.47
27841.47
98459.99
98459.99
98459.99
98459.99
98459.99
98459.99
58409.13
58409.13
58409.13
58409.13
58409.13
59230.57
59230.57
59230.57
59230.57
59230.57
24639.06
24639.06
24639.06
24639.06
24639.06
24639.06
24639.06
161825.91999999998
161825.91999999998
161825.91999999998
29035.83
29035.83
29035.83
29035.83
29035.83
70536.31
70536.31
70536.31
70536.31
70536.31
130447.28
130447.28
130447.28
82651.75
82651.75
75278.48
75278.48
75278.48
75278.48
75278.48
75278.48
42174.84
42174.84
51560.78
75020.44
75020.44
75020.44
75020.44
75020.44
75020.44
75020.44
75020.44
75020.44
44708.46
44708.46
44708.46
44708.46
44708.46
45872.53
45872.53
45872.53
45872.53
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
30829.87
55745.51
55745.51
55745.51
55745.51
57763.56
57763.56
57763.56
57763.56
57763.56
155666.51
155666.51
155666.51
155666.51
155666.51
155666.51
59259.46
24006.94
24006.94
24006.94
24006.94
24006.94
224068.55
224068.55
224068.55
224068.55
224068.55
59259.46
59259.46
59259.46
59259.46
59259.46
58647.98
58647.98
89795.78
89795.78
45485.36
45485.36
45485.36
45485.36
45485.36
89795.78
89795.78
89795.78
89795.78
89795.78
89795.78
89795.78
89795.78
89795.78
154385.51
154385.51
154385.51
154385.51
154385.51
154385.51
32694.18
32694.18
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
61329.68
122002.03
122002.03
122002.03
122002.03
122002.03
122002.03
38854.54
38854.54
38854.54
38854.54
38854.54
122002.03
55223.42
55223.42
55223.42
55223.42
55223.42
57264.74
57264.74
138090.14
138090.14
138090.14
138090.14
138090.14
202335.43
202335.43
202335.43
202335.43
202335.43
52724.15
52724.15
52724.15
52724.15
52724.15
52724.15
52724.15
52724.15
138090.14
39025.91
39025.91
39025.91
39025.91
39025.91
39025.91
39025.91
32940.009999999995
32940.009999999995
32940.009999999995
32940.009999999995
32940.009999999995
32940.009999999995
32940.009999999995
94841.49
161064.34999999998
161064.34999999998
161064.34999999998
161064.34999999998
161064.34999999998
161064.34999999998
161064.34999999998
94841.49
94841.49
43259.53999999999
43259.53999999999
43259.53999999999
43259.53999999999
43259.53999999999
43259.53999999999
43259.53999999999
43259.53999999999
94841.49
94841.49
94841.49
94841.49
94841.49
94841.49
38143.65
25534.73
25534.73
25534.73
25534.73
25534.73
25534.73
25534.73
25534.73
25534.73
29308.57
29308.57
29308.57
29308.57
29308.57
29308.57
53335.77
135285.78999999998
135285.78999999998
135285.78999999998
135285.78999999998
135285.78999999998
53335.77
53335.77
53335.77
53335.77
53335.77
29308.57
29308.57
72111.08
72111.08
72111.08
72111.08
72111.08
125082.54
125082.54
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
40954.39
27408.7
27408.7
27408.7
27408.7
27408.7
142440.47999999998
142440.47999999998
142440.47999999998
142440.47999999998
87515.5
87515.5
87515.5
87515.5
87515.5
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
67456.0
57074.79
57074.79
57074.79
118941.79
118941.79
118941.79
118941.79
118941.79
114423.32
114423.32
114423.32
114423.32
114423.32
114423.32
114423.32
114423.32
139884.91
139884.91
139884.91
139884.91
139884.91
139884.91
139884.91
53380.58
53380.58
53380.58
53380.58
53380.58
203720.89
203720.89
203720.89
203720.89
203720.89
101362.1
101362.1
101362.1
101362.1
63207.9
63207.9
63207.9
63207.9
63207.9
219905.35
219905.35
219905.35
219905.35
219905.35
219905.35
29298.48
29298.48
29663.74
29663.74
29298.48
29298.48
29298.48
29298.48
29298.48
29298.48
29298.48
29298.48
29298.48
29298.48
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
181856.03
181856.03
186554.22
186554.22
186554.22
186554.22
48219.92
48219.92
48219.92
48219.92
48219.92
48219.92
142440.47999999998
49337.42
49337.42
49337.42
49337.42
49337.42
181856.03
181856.03
181856.03
181856.03
181856.03
181856.03
120856.74
120856.74
120856.74
120856.74
120856.74
120856.74
120856.74
38085.97
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
114423.32
31968.31
31968.31
31968.31
31968.31
31968.31
31968.31
31968.31
31968.31
140338.78
140338.78
82802.6
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
65066.47
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
154070.07
72945.11
65066.47
65066.47
182246.94
182246.94
182246.94
182246.94
182246.94
34019.22
34019.22
34019.22
34019.22
34019.22
34019.22
34019.22
44910.82
44910.82
62017.79
62017.79
62017.79
62017.79
62017.79
33845.53
33845.53
33845.53
33845.53
33845.53
72945.11
72945.11
72945.11
72945.11
72945.11
140338.78
140338.78
140338.78
140338.78
140338.78
38085.97
38085.97
38085.97
38085.97
38085.97
57649.32
23890.76
23890.76
23890.76
23890.76
23890.76
23890.76
23890.76
89878.54
89878.54
57649.32
57649.32
57649.32
57649.32
57649.32
48727.12
48727.12
48727.12
48727.12
48727.12
48727.12
37024.06
37024.06
37024.06
37024.06
37024.06
37024.06
37024.06
162755.05
162755.05
162755.05
162755.05
162755.05
27739.95
27739.95
27739.95
27739.95
27739.95
66372.04999999999
29291.43
29291.43
29291.43
29291.43
34337.52
34337.52
29291.43
29291.43
58992.33
56299.83
56299.83
56299.83
56299.83
56299.83
56299.83
56299.83
56299.83
56299.83
89878.54
89878.54
89878.54
56299.83
56299.83
56299.83
56299.83
56299.83
137816.84
137816.84
137816.84
137816.84
137816.84
29291.43
74228.70999999999
74228.70999999999
74228.70999999999
74228.70999999999
74228.70999999999
74228.70999999999
179372.96999999997
179372.96999999997
70023.54000000001
89878.54
89878.54
89878.54
89878.54
89878.54
89878.54
58992.33
34337.52
34337.52
34337.52
34337.52
34337.52
58422.08
58422.08
58422.08
58422.08
58422.08
58992.33
58992.33
58992.33
58992.33
31793.87
31793.87
31793.87
31793.87
31793.87
31793.87
31793.87
53948.96
53948.96
53948.96
53948.96
53948.96
53948.96
149197.16
149197.16
149197.16
149197.16
149197.16
36842.13
36842.13
219019.41
219019.41
64728.44
64728.44
64728.44
64728.44
76533.47
76533.47
76533.47
76533.47
76533.47
28225.7
28225.7
28225.7
28225.7
86655.5
86655.5
86655.5
86655.5
86655.5
86655.5
86655.5
86655.5
64506.43
64506.43
64506.43
64506.43
64506.43
154778.26
37181.01
37181.01
37181.01
37181.01
37181.01
24281.25
119913.29
119913.29
119913.29
119913.29
119913.29
219019.41
219019.41
219019.41
219019.41
219019.41
113179.67
113179.67
113179.67
113179.67
113179.67
113179.67
113179.67
113179.67
65922.63
65922.63
65922.63
65922.63
65922.63
65922.63
65922.63
65922.63
65922.63
89199.12
89199.12
89199.12
89199.12
89199.12
219019.41
219019.41
74075.07
74075.07
74075.07
74075.07
74075.07
74075.07
36857.28
36857.28
36857.28
36857.28
36857.28
36857.28
36857.28
36857.28
36857.28
36857.28
36857.28
54584.48
54584.48
54584.48
54584.48
54584.48
54584.48
54584.48
220272.57
220272.57
220272.57
220272.57
42507.89
42507.89
42507.89
42507.89
42507.89
29051.26
29051.26
29051.26
29051.26
29051.26
71720.83
71720.83
71720.83
30870.26
30870.26
30870.26
30870.26
30870.26
32970.83
32970.83
32970.83
32970.83
32970.83
220272.57
220272.57
220272.57
220272.57
220272.57
186121.51
186121.51
186121.51
186121.51
89402.97
89402.97
89402.97
89402.97
89402.97
186121.51
186121.51
186121.51
186121.51
186121.51
56806.54
56806.54
56806.54
56806.54
56806.54
37536.65
37536.65
37536.65
37536.65
37536.65
37536.65
37536.65
37536.65
37536.65
37536.65
24972.2
24972.2
24972.2
24972.2
24972.2
24972.2
24972.2
24972.2
24972.2
160143.88
160143.88
160143.88
160143.88
160143.88
160143.88
42120.52
42120.52
42120.52
42120.52
42120.52
42120.52
35598.19
35598.19
35598.19
35598.19
27285.29
27285.29
27285.29
27285.29
27285.29
69014.53
69014.53
69014.53
69014.53
69014.53
29339.76
29339.76
29339.76
29339.76
29339.76
50344.35
50344.35
50344.35
50344.35
50344.35
46294.2
46294.2
46294.2
46294.2
46294.2
25187.04
25187.04
25187.04
25187.04
25187.04
47902.57
47902.57
47902.57
47902.57
47902.57
47902.57
47970.97
47970.97
47970.97
47970.97
47970.97
227802.97
227802.97
68126.22
68126.22
68126.22
68126.22
68126.22
68126.22
26252.78
67472.4
48866.6
48866.6
48866.6
48866.6
42950.33
42950.33
42950.33
42950.33
42950.33
42950.33
83101.84
83101.84
83101.84
76333.44
76333.44
76333.44
76333.44
76333.44
76333.44
76333.44
34736.92
34736.92
34736.92
34736.92
23810.82
23810.82
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
193172.19
23810.82
23810.82
23810.82
23810.82
23810.82
48866.6
48866.6
48866.6
48866.6
48866.6
23810.82
23810.82
151553.47999999998
151553.47999999998
151553.47999999998
33751.009999999995
33751.009999999995
33751.009999999995
33751.009999999995
33994.149999999994
33994.149999999994
33994.149999999994
33994.149999999994
33994.149999999994
29731.57
29731.57
29731.57
29731.57
29731.57
36245.21
36245.21
36245.21
36245.21
36245.21
36245.21
135047.74
135047.74
27225.79
27225.79
27225.79
27225.79
27225.79
135047.74
135047.74
135047.74
135047.74
135047.74
135047.74
135047.74
135047.74
135047.74
67443.2
47372.61
47372.61
47372.61
47372.61
47372.61
53649.83
53649.83
53649.83
53649.83
53649.83
53649.83
53649.83
38686.08
38686.08
38686.08
38686.08
38686.08
38686.08
